service_type,municipality_code,municipality_name,e2sfca_score,routing_ready_origins,routing_ready_female_population,configuration
health,1500701,Anajás,0.0,11,6120.0,gaussian_120_sigma60
health,1500800,Ananindeua,1.0445763072810728e-05,637,216395.0,gaussian_120_sigma60
health,1500859,Anapu,1.882829074199729e-05,42,11682.0,gaussian_120_sigma60
health,1500909,Augusto Corrêa,1.4016533726512526e-05,85,19652.0,gaussian_120_sigma60
health,1500958,Aurora do Pará,4.1938208367689474e-05,40,9167.0,gaussian_120_sigma60
health,1501006,Aveiro,6.295733894282357e-05,24,4724.0,gaussian_120_sigma60
health,1501105,Bagre,0.0,18,6788.0,gaussian_120_sigma60
health,1501204,Baião,1.8181111934821977e-05,61,20104.0,gaussian_120_sigma60
health,1501253,Bannach,6.738910506064972e-06,11,1582.0,gaussian_120_sigma60
health,1501303,Barcarena,6.612157811436947e-06,238,57552.0,gaussian_120_sigma60
health,1501402,Belém,8.430127422202158e-06,1874,637628.0,gaussian_120_sigma60
health,1501451,Belterra,3.21250015082996e-05,43,7617.0,gaussian_120_sigma60
health,1501501,Benevides,1.0752220937549793e-05,181,30532.0,gaussian_120_sigma60
health,1501576,Bom Jesus do Tocantins,3.7935092244705723e-06,35,7433.0,gaussian_120_sigma60
health,1501600,Bonito,3.603401660618659e-05,26,5332.0,gaussian_120_sigma60
health,1501709,Bragança,1.2980571475855202e-05,195,55750.0,gaussian_120_sigma60
health,1501725,Brasil Novo,3.3844164438444255e-05,37,8590.0,gaussian_120_sigma60
health,1501758,Brejo Grande do Araguaia,9.501907154888607e-07,17,2980.0,gaussian_120_sigma60
health,1501782,Breu Branco,3.7709001770818694e-07,79,20704.0,gaussian_120_sigma60
health,1501808,Breves,3.461764807698965e-05,64,28887.0,gaussian_120_sigma60
health,1501907,Bujaru,1.5999279496511158e-05,39,7707.0,gaussian_120_sigma60
health,1501956,Cachoeira do Piriá,2.0391042324936225e-05,46,8304.0,gaussian_120_sigma60
health,1502004,Cachoeira do Arari,0.0,26,7539.0,gaussian_120_sigma60
health,1502103,Cametá,3.205819647481759e-06,139,42529.0,gaussian_120_sigma60
health,1502152,Canaã dos Carajás,8.743375072576434e-06,108,36539.0,gaussian_120_sigma60
health,1502202,Capanema,2.8552367946722018e-05,118,35064.0,gaussian_120_sigma60
health,1502301,Capitão Poço,3.4296207813225204e-05,132,25741.0,gaussian_120_sigma60
health,1502400,Castanhal,2.2769772691262006e-05,340,97495.0,gaussian_120_sigma60
health,1502509,Chaves,0.0,4,2317.0,gaussian_120_sigma60
health,1502608,Colares,1.1690895179750956e-06,33,6118.0,gaussian_120_sigma60
health,1502707,Conceição do Araguaia,6.164005415489552e-06,79,20299.0,gaussian_120_sigma60
health,1502756,Concórdia do Pará,3.120089389578054e-05,66,12238.0,gaussian_120_sigma60
health,1502764,Cumaru do Norte,3.794013136792413e-06,20,4478.0,gaussian_120_sigma60
health,1502772,Curionópolis,6.034689586801984e-06,49,9754.0,gaussian_120_sigma60
health,1502806,Curralinho,0.0,12,6588.0,gaussian_120_sigma60
health,1502855,Curuá,0.0,27,4836.0,gaussian_120_sigma60
health,1502905,Curuçá,3.982309069764667e-06,87,19885.0,gaussian_120_sigma60
health,1502939,Dom Eliseu,0.0,69,29239.0,gaussian_120_sigma60
health,1502954,Eldorado do Carajás,7.903993615028363e-06,55,12850.0,gaussian_120_sigma60
health,1503002,Faro,0.0,21,3965.0,gaussian_120_sigma60
health,1503044,Floresta do Araguaia,8.384085589166176e-06,31,7174.0,gaussian_120_sigma60
health,1503077,Garrafão do Norte,2.0953226697969862e-05,52,10813.0,gaussian_120_sigma60
health,1503093,Goianésia do Pará,1.8562304492859962e-06,50,11198.0,gaussian_120_sigma60
health,1503101,Gurupá,0.0,14,6475.0,gaussian_120_sigma60
health,1503200,Igarapé-Açu,2.6775541373017335e-05,61,16638.0,gaussian_120_sigma60
health,1503309,Igarapé-Miri,1.1007399464133294e-05,52,16689.0,gaussian_120_sigma60
health,1503408,Inhangapi,1.450613005505975e-05,27,4748.0,gaussian_120_sigma60
health,1503457,Ipixuna do Pará,2.960106449335061e-05,63,11531.0,gaussian_120_sigma60
health,1503507,Irituia,4.287314839335981e-05,80,12734.0,gaussian_120_sigma60
health,1503606,Itaituba,0.0003433380248124027,202,58684.0,gaussian_120_sigma60
health,1503705,Itupiranga,1.8621476979164852e-06,94,19975.0,gaussian_120_sigma60
health,1503754,Jacareacanga,0.0,23,5495.0,gaussian_120_sigma60
health,1503804,Jacundá,5.269327355097321e-06,86,18315.0,gaussian_120_sigma60
health,1503903,Juruti,0.00010080732350381926,50,17868.0,gaussian_120_sigma60
health,1504000,Limoeiro do Ajuru,0.0,11,4370.0,gaussian_120_sigma60
health,1504059,Mãe do Rio,4.7042650885854974e-05,46,17225.0,gaussian_120_sigma60
health,1504109,Magalhães Barata,6.3331368518669005e-06,20,3887.0,gaussian_120_sigma60
health,1504208,Marabá,5.885250639674622e-06,474,127275.0,gaussian_120_sigma60
health,1504307,Maracanã,7.638387630037052e-06,81,12462.0,gaussian_120_sigma60
health,1504406,Marapanim,2.83123985781824e-06,77,12496.0,gaussian_120_sigma60
health,1504422,Marituba,1.1458952978664963e-05,218,53590.0,gaussian_120_sigma60
health,1504455,Medicilândia,1.841702435714314e-05,33,7996.0,gaussian_120_sigma60
health,1504505,Melgaço,0.0,9,4937.0,gaussian_120_sigma60
health,1504604,Mocajuba,2.0721869781334345e-05,36,11153.0,gaussian_120_sigma60
health,1504703,Moju,6.078934481490867e-06,134,28780.0,gaussian_120_sigma60
health,1504752,Mojuí dos Campos,1.857481628103905e-05,37,9118.0,gaussian_120_sigma60
health,1504802,Monte Alegre,0.0,95,25730.0,gaussian_120_sigma60
health,1504901,Muaná,0.0,25,10409.0,gaussian_120_sigma60
health,1504950,Nova Esperança do Piriá,1.5287374315893786e-05,32,8302.0,gaussian_120_sigma60
health,1504976,Nova Ipixuna,6.5786996640569255e-06,25,5349.0,gaussian_120_sigma60
health,1505007,Nova Timboteua,3.020732907611766e-05,31,5955.0,gaussian_120_sigma60
health,1505031,Novo Progresso,0.0,57,15730.0,gaussian_120_sigma60
health,1505064,Novo Repartimento,1.2942061049615296e-05,93,21996.0,gaussian_120_sigma60
health,1505106,Óbidos,0.0,74,18742.0,gaussian_120_sigma60
health,1505205,Oeiras do Pará,0.0,50,10899.0,gaussian_120_sigma60
health,1505304,Oriximiná,0.0,65,25385.0,gaussian_120_sigma60
health,1505403,Ourém,3.1158516923509655e-05,47,8650.0,gaussian_120_sigma60
health,1505437,Ourilândia do Norte,2.3146344317290542e-05,62,15106.0,gaussian_120_sigma60
health,1505486,Pacajá,3.4773116431182675e-05,64,14166.0,gaussian_120_sigma60
health,1505494,Palestina do Pará,8.533671221300664e-07,13,2963.0,gaussian_120_sigma60
health,1505502,Paragominas,1.6357242077317938e-05,198,51977.0,gaussian_120_sigma60
health,1505536,Parauapebas,5.264355319210573e-06,444,132408.0,gaussian_120_sigma60
health,1505551,Pau D'Arco,1.9146006954051114e-05,13,2610.0,gaussian_120_sigma60
health,1505601,Peixe-Boi,2.744311417725314e-05,22,4059.0,gaussian_120_sigma60
health,1505635,Piçarra,1.1912677043795147e-06,28,4910.0,gaussian_120_sigma60
health,1505650,Placas,7.464958140336387e-05,31,5696.0,gaussian_120_sigma60
health,1505700,Ponta de Pedras,0.0,25,8042.0,gaussian_120_sigma60
health,1505809,Portel,0.0,29,15599.0,gaussian_120_sigma60
health,1505908,Porto de Moz,9.43467116903118e-05,24,10600.0,gaussian_120_sigma60
health,1506005,Prainha,7.454784720778093e-08,49,12430.0,gaussian_120_sigma60
health,1506104,Primavera,1.5763062461173784e-05,21,5030.0,gaussian_120_sigma60
health,1506112,Quatipuru,1.0850080301299696e-05,23,5675.0,gaussian_120_sigma60
health,1506138,Redenção,1.8170120316763253e-05,162,42397.0,gaussian_120_sigma60
health,1506161,Rio Maria,1.78351108083855e-05,31,8402.0,gaussian_120_sigma60
health,1506187,Rondon do Pará,1.214835791924133e-06,62,22229.0,gaussian_120_sigma60
health,1506195,Rurópolis,0.00019021843469845115,53,15024.0,gaussian_120_sigma60
health,1506203,Salinópolis,9.368366891733372e-06,73,21950.0,gaussian_120_sigma60
health,1506302,Salvaterra,0.0,55,10910.0,gaussian_120_sigma60
health,1506351,Santa Bárbara do Pará,8.410440727068043e-06,44,10013.0,gaussian_120_sigma60
health,1506401,Santa Cruz do Arari,0.0,8,2852.0,gaussian_120_sigma60
health,1506500,Santa Izabel do Pará,1.271077749450549e-05,115,32345.0,gaussian_120_sigma60
health,1506559,Santa Luzia do Pará,2.231065698398626e-05,46,8898.0,gaussian_120_sigma60
health,1506583,Santa Maria das Barreiras,2.7406618392928164e-05,38,6519.0,gaussian_120_sigma60
health,1506609,Santa Maria do Pará,3.725844341104894e-05,56,12204.0,gaussian_120_sigma60
health,1506708,Santana do Araguaia,5.773241163194624e-05,73,14754.0,gaussian_120_sigma60
health,1506807,Santarém,1.3348867211820356e-05,529,156731.0,gaussian_120_sigma60
health,1506906,Santarém Novo,1.577289552214938e-05,16,2457.0,gaussian_120_sigma60
health,1507003,Santo Antônio do Tauá,8.524971009602053e-06,55,13411.0,gaussian_120_sigma60
health,1507102,São Caetano de Odivelas,2.0264419933020883e-06,42,7848.0,gaussian_120_sigma60
health,1507151,São Domingos do Araguaia,3.049588771629387e-06,33,9615.0,gaussian_120_sigma60
health,1507201,São Domingos do Capim,3.2897192739989123e-05,44,10381.0,gaussian_120_sigma60
health,1507300,São Félix do Xingu,5.134310688892182e-06,128,25504.0,gaussian_120_sigma60
health,1507409,São Francisco do Pará,2.1315339197781162e-05,27,6944.0,gaussian_120_sigma60
health,1507458,São Geraldo do Araguaia,1.685842774059754e-07,47,10931.0,gaussian_120_sigma60
health,1507466,São João da Ponta,4.258313095335306e-06,18,2001.0,gaussian_120_sigma60
health,1507474,São João de Pirabas,1.3241967369967609e-05,36,8770.0,gaussian_120_sigma60
health,1507508,São João do Araguaia,3.8028352748947206e-06,33,5932.0,gaussian_120_sigma60
health,1507607,São Miguel do Guamá,4.1099359397098515e-05,100,25115.0,gaussian_120_sigma60
health,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,gaussian_120_sigma60
health,1507755,Sapucaia,1.3926707055056148e-05,11,2879.0,gaussian_120_sigma60
health,1507805,Senador José Porfírio,0.0,31,6913.0,gaussian_120_sigma60
health,1507904,Soure,0.0,32,12072.0,gaussian_120_sigma60
health,1507953,Tailândia,5.278451135236927e-06,123,33966.0,gaussian_120_sigma60
health,1507961,Terra Alta,7.975490330686341e-06,23,4958.0,gaussian_120_sigma60
health,1507979,Terra Santa,0.0,25,8173.0,gaussian_120_sigma60
health,1508001,Tomé-Açu,1.1976607444710831e-05,117,30224.0,gaussian_120_sigma60
health,1508035,Tracuateua,1.5483552404649544e-05,41,9773.0,gaussian_120_sigma60
health,1508050,Trairão,0.00011018483535855769,31,6744.0,gaussian_120_sigma60
health,1508084,Tucumã,2.234641866872809e-05,69,18469.0,gaussian_120_sigma60
health,1508100,Tucuruí,6.250821950404425e-08,158,44448.0,gaussian_120_sigma60
health,1508126,Ulianópolis,0.0,50,17003.0,gaussian_120_sigma60
health,1508159,Uruará,1.4950613761315579e-05,64,15110.0,gaussian_120_sigma60
health,1508209,Vigia,3.91185255870364e-06,100,24110.0,gaussian_120_sigma60
health,1508308,Viseu,2.6756541993434324e-05,113,24311.0,gaussian_120_sigma60
health,1508357,Vitória do Xingu,4.27498405414312e-05,36,6678.0,gaussian_120_sigma60
health,1508407,Xinguara,1.9163374269256205e-05,92,25086.0,gaussian_120_sigma60
specialized_justice,1500107,Abaetetuba,9.91550949974263e-07,189,61390.0,gaussian_120_sigma60
specialized_justice,1500131,Abel Figueiredo,2.085773279835704e-06,11,2904.0,gaussian_120_sigma60
specialized_justice,1500206,Acará,1.3819877102841255e-06,128,21279.0,gaussian_120_sigma60
specialized_justice,1500347,Água Azul do Norte,0.0,38,7078.0,gaussian_120_sigma60
specialized_justice,1500404,Alenquer,0.0,64,24692.0,gaussian_120_sigma60
specialized_justice,1500503,Almeirim,0.0,44,12803.0,gaussian_120_sigma60
specialized_justice,1500602,Altamira,0.0,254,57798.0,gaussian_120_sigma60
specialized_justice,1500701,Anajás,0.0,11,6120.0,gaussian_120_sigma60
specialized_justice,1500800,Ananindeua,3.348018156681376e-06,637,216395.0,gaussian_120_sigma60
specialized_justice,1500859,Anapu,0.0,42,11682.0,gaussian_120_sigma60
specialized_justice,1500909,Augusto Corrêa,0.0,85,19652.0,gaussian_120_sigma60
specialized_justice,1500958,Aurora do Pará,2.0091530631175142e-07,40,9167.0,gaussian_120_sigma60
specialized_justice,1501006,Aveiro,0.0,24,4724.0,gaussian_120_sigma60
specialized_justice,1501105,Bagre,0.0,18,6788.0,gaussian_120_sigma60
specialized_justice,1501204,Baião,0.0,61,20104.0,gaussian_120_sigma60
specialized_justice,1501253,Bannach,0.0,11,1582.0,gaussian_120_sigma60
specialized_justice,1501303,Barcarena,1.1267822140057556e-06,238,57552.0,gaussian_120_sigma60
specialized_justice,1501402,Belém,3.238216582530798e-06,1874,637628.0,gaussian_120_sigma60
specialized_justice,1501451,Belterra,4.803921530933013e-06,43,7617.0,gaussian_120_sigma60
specialized_justice,1501501,Benevides,3.2361199486124245e-06,181,30532.0,gaussian_120_sigma60
specialized_justice,1501576,Bom Jesus do Tocantins,2.9835430443552394e-06,35,7433.0,gaussian_120_sigma60
specialized_justice,1501600,Bonito,8.61568046621888e-07,26,5332.0,gaussian_120_sigma60
specialized_justice,1501709,Bragança,1.330994967340001e-07,195,55750.0,gaussian_120_sigma60
specialized_justice,1501725,Brasil Novo,0.0,37,8590.0,gaussian_120_sigma60
specialized_justice,1501758,Brejo Grande do Araguaia,2.03729764000495e-06,17,2980.0,gaussian_120_sigma60
specialized_justice,1501782,Breu Branco,0.0,79,20704.0,gaussian_120_sigma60
specialized_justice,1501808,Breves,0.0,64,28887.0,gaussian_120_sigma60
specialized_justice,1501907,Bujaru,1.701171417585649e-06,39,7707.0,gaussian_120_sigma60
specialized_justice,1501956,Cachoeira do Piriá,5.082124814721842e-08,46,8304.0,gaussian_120_sigma60
specialized_justice,1502004,Cachoeira do Arari,0.0,26,7539.0,gaussian_120_sigma60
specialized_justice,1502103,Cametá,0.0,139,42529.0,gaussian_120_sigma60
specialized_justice,1502152,Canaã dos Carajás,0.0,108,36539.0,gaussian_120_sigma60
specialized_justice,1502202,Capanema,7.189964953696122e-07,118,35064.0,gaussian_120_sigma60
specialized_justice,1502301,Capitão Poço,2.0149698946663962e-07,132,25741.0,gaussian_120_sigma60
specialized_justice,1502400,Castanhal,2.6676178997737183e-06,340,97495.0,gaussian_120_sigma60
specialized_justice,1502509,Chaves,0.0,4,2317.0,gaussian_120_sigma60
specialized_justice,1502608,Colares,1.2012891018653924e-06,33,6118.0,gaussian_120_sigma60
specialized_justice,1502707,Conceição do Araguaia,0.0,79,20299.0,gaussian_120_sigma60
specialized_justice,1502756,Concórdia do Pará,5.730804211411815e-07,66,12238.0,gaussian_120_sigma60
specialized_justice,1502764,Cumaru do Norte,0.0,20,4478.0,gaussian_120_sigma60
specialized_justice,1502772,Curionópolis,1.4808810671646612e-06,49,9754.0,gaussian_120_sigma60
specialized_justice,1502806,Curralinho,0.0,12,6588.0,gaussian_120_sigma60
specialized_justice,1502855,Curuá,0.0,27,4836.0,gaussian_120_sigma60
specialized_justice,1502905,Curuçá,1.2943123849705192e-06,87,19885.0,gaussian_120_sigma60
specialized_justice,1502939,Dom Eliseu,0.0,69,29239.0,gaussian_120_sigma60
specialized_justice,1502954,Eldorado do Carajás,2.6799609657587585e-06,55,12850.0,gaussian_120_sigma60
specialized_justice,1503002,Faro,0.0,21,3965.0,gaussian_120_sigma60
specialized_justice,1503044,Floresta do Araguaia,0.0,31,7174.0,gaussian_120_sigma60
specialized_justice,1503077,Garrafão do Norte,1.7949392214559024e-09,52,10813.0,gaussian_120_sigma60
specialized_justice,1503093,Goianésia do Pará,0.0,50,11198.0,gaussian_120_sigma60
specialized_justice,1503101,Gurupá,0.0,14,6475.0,gaussian_120_sigma60
specialized_justice,1503200,Igarapé-Açu,1.6165038554461172e-06,61,16638.0,gaussian_120_sigma60
specialized_justice,1503309,Igarapé-Miri,4.7599616349049257e-07,52,16689.0,gaussian_120_sigma60
specialized_justice,1503408,Inhangapi,2.148667764780083e-06,27,4748.0,gaussian_120_sigma60
specialized_justice,1503457,Ipixuna do Pará,2.0576986602930084e-08,63,11531.0,gaussian_120_sigma60
specialized_justice,1503507,Irituia,4.832280603596913e-07,80,12734.0,gaussian_120_sigma60
specialized_justice,1503606,Itaituba,0.0,202,58684.0,gaussian_120_sigma60
specialized_justice,1503705,Itupiranga,2.9667532154465443e-06,94,19975.0,gaussian_120_sigma60
specialized_justice,1503754,Jacareacanga,0.0,23,5495.0,gaussian_120_sigma60
specialized_justice,1503804,Jacundá,1.6985705656967873e-06,86,18315.0,gaussian_120_sigma60
specialized_justice,1503903,Juruti,0.0,50,17868.0,gaussian_120_sigma60
specialized_justice,1504000,Limoeiro do Ajuru,0.0,11,4370.0,gaussian_120_sigma60
specialized_justice,1504059,Mãe do Rio,3.0453759304988283e-07,46,17225.0,gaussian_120_sigma60
specialized_justice,1504109,Magalhães Barata,5.643435067655563e-07,20,3887.0,gaussian_120_sigma60
specialized_justice,1504208,Marabá,4.843023018515796e-06,474,127275.0,gaussian_120_sigma60
specialized_justice,1504307,Maracanã,5.778910986224747e-07,81,12462.0,gaussian_120_sigma60
specialized_justice,1504406,Marapanim,8.704873199184596e-07,77,12496.0,gaussian_120_sigma60
specialized_justice,1504422,Marituba,3.3472903185292337e-06,218,53590.0,gaussian_120_sigma60
specialized_justice,1504455,Medicilândia,0.0,33,7996.0,gaussian_120_sigma60
specialized_justice,1504505,Melgaço,0.0,9,4937.0,gaussian_120_sigma60
specialized_justice,1504604,Mocajuba,0.0,36,11153.0,gaussian_120_sigma60
specialized_justice,1504703,Moju,5.975953229753611e-07,134,28780.0,gaussian_120_sigma60
specialized_justice,1504752,Mojuí dos Campos,5.304535222525055e-06,37,9118.0,gaussian_120_sigma60
specialized_justice,1504802,Monte Alegre,0.0,95,25730.0,gaussian_120_sigma60
specialized_justice,1504901,Muaná,0.0,25,10409.0,gaussian_120_sigma60
specialized_justice,1504950,Nova Esperança do Piriá,0.0,32,8302.0,gaussian_120_sigma60
